0.002, loss
0.002, loss
0.002, loss
0.002, loss
0.002, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, win
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.0025, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.003, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, win
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.0035, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.004, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.0045, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.005, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, win
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, win
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.0055, loss
0.006, loss
0.006, loss
0.006, loss
0.006, win
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.006, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, loss
0.0065, win
0.0065, win
0.0065, loss
0.0065, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.007, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.0075, loss
0.008, loss
0.008, loss
0.008, win
0.008, win
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, win
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.008, win
0.008, loss
0.008, loss
0.008, loss
0.008, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.0085, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.009, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.0095, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.01, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, win
0.0105, loss
0.0105, loss
0.0105, loss
0.0105, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, win
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, win
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, loss
0.011, win
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.0115, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, win
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.012, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, win
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, loss
0.0125, win
0.0125, loss
0.0125, loss
0.0125, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, win
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, win
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.013, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, win
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, win
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, loss
0.0135, win
0.0135, loss
0.0135, loss
0.0135, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, win
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, win
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, win
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.014, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, win
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, loss
0.0145, win
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, win
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, win
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.015, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, win
0.0155, loss
0.0155, win
0.0155, loss
0.0155, win
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, win
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.0155, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, win
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.016, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, win
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.0165, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, win
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, loss
0.017, win
0.017, loss
0.017, loss
0.017, loss
0.017, win
0.017, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, win
0.0175, win
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.0175, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, win
0.018, loss
0.018, win
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.018, loss
0.0185, loss
0.0185, loss
0.0185, win
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, win
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, loss
0.0185, win
0.0185, loss
0.0185, loss
0.0185, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.019, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, win
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, win
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.0195, loss
0.02, loss
0.02, loss
0.02, loss
0.02, loss
0.02, win
0.02, loss
0.02, loss
0.02, loss
0.02, win
0.02, loss
0.02, win
0.02, loss
0.02, loss
0.02, loss
0.02, loss
0.02, loss
0.02, loss
0.02, loss
0.02, loss
0.02, loss
0.02, loss
0.02, loss
0.02, loss
0.02, win
0.02, win
0.02, loss
0.02, loss
0.02, loss
0.02, loss
0.02, loss
0.02, win
0.02, win
0.0205, loss
0.0205, loss
0.0205, win
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, win
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, win
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.0205, loss
0.021, loss
0.021, win
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, win
0.021, win
0.021, loss
0.021, win
0.021, loss
0.021, win
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.021, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, win
0.0215, loss
0.0215, loss
0.0215, win
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.0215, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, loss
0.022, win
0.022, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, win
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, win
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, win
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.0225, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, win
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, win
0.023, loss
0.023, win
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, loss
0.023, win
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, win
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.0235, loss
0.024, loss
0.024, loss
0.024, win
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, win
0.024, loss
0.024, win
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, loss
0.024, win
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, win
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, loss
0.0245, win
0.025, win
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, win
0.025, loss
0.025, loss
0.025, loss
0.025, win
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, loss
0.025, win
0.025, loss
0.025, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, win
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, win
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, win
0.0255, loss
0.0255, loss
0.0255, win
0.0255, loss
0.0255, loss
0.0255, loss
0.0255, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, win
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.026, loss
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, win
0.0265, win
0.0265, win
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, win
0.0265, loss
0.0265, win
0.0265, loss
0.0265, win
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, win
0.0265, loss
0.0265, loss
0.0265, loss
0.0265, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, win
0.027, loss
0.027, loss
0.027, loss
0.027, win
0.027, win
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, win
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.027, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.0275, loss
0.028, loss
0.028, loss
0.028, win
0.028, loss
0.028, loss
0.028, loss
0.028, win
0.028, loss
0.028, loss
0.028, loss
0.028, win
0.028, loss
0.028, loss
0.028, win
0.028, loss
0.028, loss
0.028, loss
0.028, loss
0.028, loss
0.028, loss
0.028, loss
0.028, loss
0.028, loss
0.028, loss
0.028, loss
0.028, loss
0.028, loss
0.028, loss
0.028, loss
0.028, win
0.028, loss
0.028, loss
0.0285, loss
0.0285, win
0.0285, win
0.0285, loss
0.0285, win
0.0285, loss
0.0285, loss
0.0285, win
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.0285, loss
0.029, loss
0.029, loss
0.029, loss
0.029, loss
0.029, loss
0.029, loss
0.029, loss
0.029, loss
0.029, loss
0.029, loss
0.029, loss
0.029, loss
0.029, loss
0.029, win
0.029, loss
0.029, loss
0.029, win
0.029, loss
0.029, win
0.029, loss
0.029, loss
0.029, loss
0.029, win
0.029, loss
0.029, loss
0.029, loss
0.029, loss
